Hours since 00:00 Jan 1,Lifetime Hourly Data: Electricity from grid to system (kW),Lifetime Hourly Data: Electricity from grid to system (kW),Lifetime Hourly Data: System power generated (kW)
5322.5,0,0,24230.5
5323.5,-1.90284,-1.90284,-1.90284
5324.5,-1.90284,-1.90284,-1.90284
5325.5,-1.90284,-1.90284,-1.90284
5326.5,-1.90284,-1.90284,-1.90284
5327.5,-1.90284,-1.90284,-1.90284
5328.5,-1.90284,-1.90284,-1.90284
5329.5,-1.90284,-1.90284,-1.90284
5330.5,-1.90284,-1.90284,-1.90284
5331.5,-1.90284,-1.90284,-1.90284
5332.5,-1.90284,-1.90284,-1.90284
5333.5,0,0,3375.08
5334.5,0,0,45468.4
5335.5,0,0,66947.1
5336.5,0,0,74463.7
5337.5,0,0,74463.7
5338.5,0,0,74463.7
5339.5,0,0,74463.7
5340.5,0,0,74463.7
5341.5,0,0,74463.7
5342.5,0,0,74463.7
5343.5,0,0,74463.7
5344.5,0,0,72147.3
5345.5,0,0,58256
5346.5,0,0,29523.9
5347.5,-1.90284,-1.90284,-1.90284
5348.5,-1.90284,-1.90284,-1.90284
5349.5,-1.90284,-1.90284,-1.90284
5350.5,-1.90284,-1.90284,-1.90284
5351.5,-1.90284,-1.90284,-1.90284
5352.5,-1.90284,-1.90284,-1.90284
5353.5,-1.90284,-1.90284,-1.90284
5354.5,-1.90284,-1.90284,-1.90284
5355.5,-1.90284,-1.90284,-1.90284
5356.5,-1.90284,-1.90284,-1.90284
5357.5,0,0,5365.14
5358.5,0,0,50039.3
5359.5,0,0,69078.4
5360.5,0,0,74463.7
5361.5,0,0,74463.7
5362.5,0,0,74463.7
5363.5,0,0,74463.7
5364.5,0,0,74463.7
5365.5,0,0,74463.7
5366.5,0,0,74463.7
5367.5,0,0,74463.7
5368.5,0,0,72560.1
5369.5,0,0,58370
5370.5,0,0,27314.3
5371.5,-1.90284,-1.90284,-1.90284
5372.5,-1.90284,-1.90284,-1.90284
5373.5,-1.90284,-1.90284,-1.90284
5374.5,-1.90284,-1.90284,-1.90284
5375.5,-1.90284,-1.90284,-1.90284
5376.5,-1.90284,-1.90284,-1.90284
5377.5,-1.90284,-1.90284,-1.90284
5378.5,-1.90284,-1.90284,-1.90284
5379.5,-1.90284,-1.90284,-1.90284
5380.5,-1.90284,-1.90284,-1.90284
5381.5,0,0,4771.43
5382.5,0,0,49332.8
5383.5,0,0,67763.5
5384.5,0,0,74463.7
5385.5,0,0,74463.7
5386.5,0,0,74463.7
5387.5,0,0,73817.3
5388.5,0,0,73060.4
5389.5,0,0,74463.7
5390.5,0,0,74463.7
5391.5,0,0,74463.7
5392.5,0,0,71973.2
5393.5,0,0,58758.7
5394.5,0,0,28614.7
5395.5,-1.90284,-1.90284,-1.90284
5396.5,-1.90284,-1.90284,-1.90284
5397.5,-1.90284,-1.90284,-1.90284
5398.5,-1.90284,-1.90284,-1.90284
5399.5,-1.90284,-1.90284,-1.90284
5400.5,-1.90284,-1.90284,-1.90284
5401.5,-1.90284,-1.90284,-1.90284
5402.5,-1.90284,-1.90284,-1.90284
5403.5,-1.90284,-1.90284,-1.90284
5404.5,-1.90284,-1.90284,-1.90284
5405.5,0,0,5067.56
5406.5,0,0,50484.2
5407.5,0,0,69361.8
5408.5,0,0,74463.7
5409.5,0,0,74463.7
5410.5,0,0,74463.7
5411.5,0,0,74162.1
5412.5,0,0,73165.5
5413.5,0,0,74299.2
5414.5,0,0,74463.7
5415.5,0,0,74463.7
5416.5,0,0,70704.8
5417.5,0,0,56451.9
5418.5,0,0,25565.5
5419.5,-1.90284,-1.90284,-1.90284
5420.5,-1.90284,-1.90284,-1.90284
5421.5,-1.90284,-1.90284,-1.90284
5422.5,-1.90284,-1.90284,-1.90284
5423.5,-1.90284,-1.90284,-1.90284
5424.5,-1.90284,-1.90284,-1.90284
5425.5,-1.90284,-1.90284,-1.90284
5426.5,-1.90284,-1.90284,-1.90284
5427.5,-1.90284,-1.90284,-1.90284
5428.5,-1.90284,-1.90284,-1.90284
5429.5,0,0,3870.96
5430.5,0,0,47173.6
5431.5,0,0,67009.1
5432.5,0,0,74463.7
5433.5,0,0,74463.7
5434.5,0,0,74463.7
5435.5,0,0,73708.2
5436.5,0,0,73180.5
5437.5,0,0,74395.8
5438.5,0,0,74463.7
5439.5,0,0,74463.7
5440.5,0,0,70421
5441.5,0,0,56196.4
5442.5,0,0,23379.7
5443.5,-1.90284,-1.90284,-1.90284
5444.5,-1.90284,-1.90284,-1.90284
5445.5,-1.90284,-1.90284,-1.90284
5446.5,-1.90284,-1.90284,-1.90284
5447.5,-1.90284,-1.90284,-1.90284
5448.5,-1.90284,-1.90284,-1.90284
5449.5,-1.90284,-1.90284,-1.90284
5450.5,-1.90284,-1.90284,-1.90284
5451.5,-1.90284,-1.90284,-1.90284
5452.5,-1.90284,-1.90284,-1.90284
5453.5,0,0,3508.73
5454.5,0,0,47608.3
5455.5,0,0,67214.1
5456.5,0,0,74463.7
5457.5,0,0,74463.7
5458.5,0,0,74042.1
5459.5,0,0,73554.8
5460.5,0,0,73836.6
5461.5,0,0,74463.7
5462.5,0,0,74463.7
5463.5,0,0,74463.7
5464.5,0,0,72358
5465.5,0,0,57936.3
5466.5,0,0,23359.7
5467.5,-1.90284,-1.90284,-1.90284
5468.5,-1.90284,-1.90284,-1.90284
5469.5,-1.90284,-1.90284,-1.90284
5470.5,-1.90284,-1.90284,-1.90284
5471.5,-1.90284,-1.90284,-1.90284
5472.5,-1.90284,-1.90284,-1.90284
5473.5,-1.90284,-1.90284,-1.90284
5474.5,-1.90284,-1.90284,-1.90284
5475.5,-1.90284,-1.90284,-1.90284
5476.5,-1.90284,-1.90284,-1.90284
5477.5,0,0,3068.01
5478.5,0,0,49161.6
5479.5,0,0,70245.7
5480.5,0,0,74463.7
5481.5,0,0,74463.7
5482.5,0,0,74463.7
5483.5,0,0,74463.7
5484.5,0,0,74463.7
5485.5,0,0,74463.7
5486.5,0,0,74463.7
5487.5,0,0,74463.7
5488.5,0,0,74463.7
5489.5,0,0,58961.6
5490.5,0,0,21452.4
5491.5,-1.90284,-1.90284,-1.90284
5492.5,-1.90284,-1.90284,-1.90284
5493.5,-1.90284,-1.90284,-1.90284
5494.5,-1.90284,-1.90284,-1.90284
5495.5,-1.90284,-1.90284,-1.90284
5496.5,-1.90284,-1.90284,-1.90284
5497.5,-1.90284,-1.90284,-1.90284
5498.5,-1.90284,-1.90284,-1.90284
5499.5,-1.90284,-1.90284,-1.90284
5500.5,-1.90284,-1.90284,-1.90284
5501.5,0,0,3477.74
5502.5,0,0,50995.5
5503.5,0,0,71837
5504.5,0,0,74463.7
5505.5,0,0,74463.7
5506.5,0,0,74463.7
5507.5,0,0,74463.7
5508.5,0,0,74463.7
5509.5,0,0,74463.7
5510.5,0,0,74463.7
5511.5,0,0,74463.7
5512.5,0,0,74253.5
5513.5,0,0,58243.2
5514.5,0,0,19311.3
5515.5,-1.90284,-1.90284,-1.90284
5516.5,-1.90284,-1.90284,-1.90284
5517.5,-1.90284,-1.90284,-1.90284
5518.5,-1.90284,-1.90284,-1.90284
5519.5,-1.90284,-1.90284,-1.90284
5520.5,-1.90284,-1.90284,-1.90284
5521.5,-1.90284,-1.90284,-1.90284
5522.5,-1.90284,-1.90284,-1.90284
5523.5,-1.90284,-1.90284,-1.90284
5524.5,-1.90284,-1.90284,-1.90284
5525.5,0,0,3593.09
5526.5,0,0,50935.3
5527.5,0,0,71512.7
5528.5,0,0,74463.7
5529.5,0,0,74463.7
5530.5,0,0,74463.7
5531.5,0,0,74463.7
5532.5,0,0,74463.7
5533.5,0,0,74463.7
5534.5,0,0,74463.7
5535.5,0,0,74463.7
5536.5,0,0,73473.6
5537.5,0,0,56882.4
5538.5,0,0,15989.2
5539.5,-1.90284,-1.90284,-1.90284
5540.5,-1.90284,-1.90284,-1.90284
5541.5,-1.90284,-1.90284,-1.90284
5542.5,-1.90284,-1.90284,-1.90284
5543.5,-1.90284,-1.90284,-1.90284
5544.5,-1.90284,-1.90284,-1.90284
5545.5,-1.90284,-1.90284,-1.90284
5546.5,-1.90284,-1.90284,-1.90284
5547.5,-1.90284,-1.90284,-1.90284
5548.5,-1.90284,-1.90284,-1.90284
5549.5,0,0,3011.07
5550.5,0,0,50113.6
5551.5,0,0,71326.4
5552.5,0,0,74463.7
5553.5,0,0,74463.7
5554.5,0,0,74463.7
5555.5,0,0,74463.7
5556.5,0,0,74463.7
5557.5,0,0,74463.7
5558.5,0,0,74463.7
5559.5,0,0,74463.7
5560.5,0,0,54380.1
5561.5,0,0,55289.9
5562.5,0,0,12651.5
5563.5,-1.90284,-1.90284,-1.90284
5564.5,-1.90284,-1.90284,-1.90284
5565.5,-1.90284,-1.90284,-1.90284
5566.5,-1.90284,-1.90284,-1.90284
5567.5,-1.90284,-1.90284,-1.90284
5568.5,-1.90284,-1.90284,-1.90284
5569.5,-1.90284,-1.90284,-1.90284
5570.5,-1.90284,-1.90284,-1.90284
5571.5,-1.90284,-1.90284,-1.90284
5572.5,-1.90284,-1.90284,-1.90284
5573.5,0,0,1832.66
5574.5,0,0,44538.1
5575.5,0,0,66556
5576.5,0,0,74463.7
5577.5,0,0,74463.7
5578.5,0,0,74097.9
5579.5,0,0,70854.5
5580.5,0,0,71848.4
5581.5,0,0,72647.2
5582.5,0,0,74246.7
5583.5,0,0,73689.1
5584.5,0,0,66560.8
5585.5,0,0,45000.7
5586.5,0,0,7931.7
5587.5,-1.90284,-1.90284,-1.90284
5588.5,-1.90284,-1.90284,-1.90284
5589.5,-1.90284,-1.90284,-1.90284
5590.5,-1.90284,-1.90284,-1.90284
5591.5,-1.90284,-1.90284,-1.90284
5592.5,-1.90284,-1.90284,-1.90284
5593.5,-1.90284,-1.90284,-1.90284
5594.5,-1.90284,-1.90284,-1.90284
5595.5,-1.90284,-1.90284,-1.90284
5596.5,-1.90284,-1.90284,-1.90284
5597.5,-1.90284,-1.90284,-1.90284
5598.5,0,0,33425
5599.5,0,0,59942.4
5600.5,0,0,71070.8
5601.5,0,0,74463.7
5602.5,0,0,74463.7
5603.5,0,0,73554.6
5604.5,0,0,73069.1
5605.5,0,0,74038.2
5606.5,0,0,74463.7
5607.5,0,0,74463.7
5608.5,0,0,69100.4
5609.5,0,0,53733.5
5610.5,0,0,11577.4
5611.5,-1.90284,-1.90284,-1.90284
5612.5,-1.90284,-1.90284,-1.90284
5613.5,-1.90284,-1.90284,-1.90284
5614.5,-1.90284,-1.90284,-1.90284
5615.5,-1.90284,-1.90284,-1.90284
5616.5,-1.90284,-1.90284,-1.90284
5617.5,-1.90284,-1.90284,-1.90284
5618.5,-1.90284,-1.90284,-1.90284
5619.5,-1.90284,-1.90284,-1.90284
5620.5,-1.90284,-1.90284,-1.90284
5621.5,0,0,1336.8
5622.5,0,0,42974.7
5623.5,0,0,65112.8
5624.5,0,0,74463.7
5625.5,0,0,74463.7
5626.5,0,0,74463.7
5627.5,0,0,74062.7
5628.5,0,0,73745.7
5629.5,0,0,74463.7
5630.5,0,0,74463.7
5631.5,0,0,74463.7
5632.5,0,0,68927.3
5633.5,0,0,51710.7
5634.5,0,0,9753.8
5635.5,-1.90284,-1.90284,-1.90284
5636.5,-1.90284,-1.90284,-1.90284
5637.5,-1.90284,-1.90284,-1.90284
5638.5,-1.90284,-1.90284,-1.90284
5639.5,-1.90284,-1.90284,-1.90284
5640.5,-1.90284,-1.90284,-1.90284
5641.5,-1.90284,-1.90284,-1.90284
5642.5,-1.90284,-1.90284,-1.90284
5643.5,-1.90284,-1.90284,-1.90284
5644.5,-1.90284,-1.90284,-1.90284
5645.5,-1.90284,-1.90284,-1.90284
5646.5,0,0,42807.6
5647.5,0,0,66049.1
5648.5,0,0,74463.7
5649.5,0,0,74463.7
5650.5,0,0,74463.7
5651.5,0,0,74169.7
5652.5,0,0,73938.2
5653.5,0,0,74463.7
5654.5,0,0,74463.7
5655.5,0,0,74463.7
5656.5,0,0,68765.5
5657.5,0,0,51417.3
5658.5,0,0,9444.53
5659.5,-1.90284,-1.90284,-1.90284
5660.5,-1.90284,-1.90284,-1.90284
5661.5,-1.90284,-1.90284,-1.90284
5662.5,-1.90284,-1.90284,-1.90284
5663.5,-1.90284,-1.90284,-1.90284
5664.5,-1.90284,-1.90284,-1.90284
5665.5,-1.90284,-1.90284,-1.90284
5666.5,-1.90284,-1.90284,-1.90284
5667.5,-1.90284,-1.90284,-1.90284
5668.5,-1.90284,-1.90284,-1.90284
5669.5,-1.90284,-1.90284,-1.90284
5670.5,0,0,43381.3
5671.5,0,0,65602.2
5672.5,0,0,74463.7
5673.5,0,0,74463.7
5674.5,0,0,74463.7
5675.5,0,0,74405.9
5676.5,0,0,74268.3
5677.5,0,0,74463.7
5678.5,0,0,74463.7
5679.5,0,0,74463.7
5680.5,0,0,69928.8
5681.5,0,0,52793.4
5682.5,0,0,9383.9
5683.5,-1.90284,-1.90284,-1.90284
5684.5,-1.90284,-1.90284,-1.90284
5685.5,-1.90284,-1.90284,-1.90284
5686.5,-1.90284,-1.90284,-1.90284
5687.5,-1.90284,-1.90284,-1.90284
5688.5,-1.90284,-1.90284,-1.90284
5689.5,-1.90284,-1.90284,-1.90284
5690.5,-1.90284,-1.90284,-1.90284
5691.5,-1.90284,-1.90284,-1.90284
5692.5,-1.90284,-1.90284,-1.90284
5693.5,-1.90284,-1.90284,-1.90284
5694.5,0,0,45994.4
5695.5,0,0,67534
5696.5,0,0,74463.7
5697.5,0,0,74463.7
5698.5,0,0,74061.7
5699.5,0,0,72515.1
5700.5,0,0,72289.3
5701.5,0,0,73521
5702.5,0,0,74463.7
5703.5,0,0,74463.7
5704.5,0,0,68471.8
5705.5,0,0,50751.9
5706.5,0,0,5842.08
5707.5,-1.90284,-1.90284,-1.90284
5708.5,-1.90284,-1.90284,-1.90284
5709.5,-1.90284,-1.90284,-1.90284
5710.5,-1.90284,-1.90284,-1.90284
5711.5,-1.90284,-1.90284,-1.90284
5712.5,-1.90284,-1.90284,-1.90284
5713.5,-1.90284,-1.90284,-1.90284
5714.5,-1.90284,-1.90284,-1.90284
5715.5,-1.90284,-1.90284,-1.90284
5716.5,-1.90284,-1.90284,-1.90284
5717.5,-1.90284,-1.90284,-1.90284
5718.5,0,0,40905.3
5719.5,0,0,64274.4
5720.5,0,0,73659.8
5721.5,0,0,74463.7
5722.5,0,0,73117
5723.5,0,0,71783.3
5724.5,0,0,71511.4
5725.5,0,0,71676.6
5726.5,0,0,74395.5
5727.5,0,0,74463.7
5728.5,0,0,67299
5729.5,0,0,16881.5
5730.5,0,0,1156.96
5731.5,-1.90284,-1.90284,-1.90284
5732.5,-1.90284,-1.90284,-1.90284
5733.5,-1.90284,-1.90284,-1.90284
5734.5,-1.90284,-1.90284,-1.90284
5735.5,-1.90284,-1.90284,-1.90284
5736.5,-1.90284,-1.90284,-1.90284
5737.5,-1.90284,-1.90284,-1.90284
5738.5,-1.90284,-1.90284,-1.90284
5739.5,-1.90284,-1.90284,-1.90284
5740.5,-1.90284,-1.90284,-1.90284
5741.5,-1.90284,-1.90284,-1.90284
5742.5,0,0,41278.9
5743.5,0,0,64666.8
5744.5,0,0,74301.3
5745.5,0,0,74463.7
5746.5,0,0,68953.4
5747.5,0,0,72852.9
5748.5,0,0,72589.8
5749.5,0,0,73892.9
5750.5,0,0,74463.7
5751.5,0,0,74463.7
5752.5,0,0,66562.6
5753.5,0,0,46783
5754.5,0,0,4007.91
5755.5,-1.90284,-1.90284,-1.90284
5756.5,-1.90284,-1.90284,-1.90284
5757.5,-1.90284,-1.90284,-1.90284
5758.5,-1.90284,-1.90284,-1.90284
5759.5,-1.90284,-1.90284,-1.90284
5760.5,-1.90284,-1.90284,-1.90284
5761.5,-1.90284,-1.90284,-1.90284
5762.5,-1.90284,-1.90284,-1.90284
5763.5,-1.90284,-1.90284,-1.90284
5764.5,-1.90284,-1.90284,-1.90284
5765.5,-1.90284,-1.90284,-1.90284
5766.5,0,0,39620.5
5767.5,0,0,64846.9
5768.5,0,0,74463.7
5769.5,0,0,74463.7
5770.5,0,0,74463.7
5771.5,0,0,74463.7
5772.5,0,0,74463.7
5773.5,0,0,74463.7
5774.5,0,0,74463.7
5775.5,0,0,74463.7
5776.5,0,0,71730.5
5777.5,0,0,53647.7
5778.5,0,0,5650.02
5779.5,-1.90284,-1.90284,-1.90284
5780.5,-1.90284,-1.90284,-1.90284
5781.5,-1.90284,-1.90284,-1.90284
5782.5,-1.90284,-1.90284,-1.90284
5783.5,-1.90284,-1.90284,-1.90284
5784.5,-1.90284,-1.90284,-1.90284
5785.5,-1.90284,-1.90284,-1.90284
5786.5,-1.90284,-1.90284,-1.90284
5787.5,-1.90284,-1.90284,-1.90284
5788.5,-1.90284,-1.90284,-1.90284
5789.5,-1.90284,-1.90284,-1.90284
5790.5,0,0,46839.8
5791.5,0,0,69159.7
5792.5,0,0,74463.7
5793.5,0,0,74463.7
5794.5,0,0,74463.7
5795.5,0,0,73916
5796.5,0,0,73550.4
5797.5,0,0,74463.7
5798.5,0,0,74463.7
5799.5,0,0,74463.7
5800.5,0,0,70362.7
5801.5,0,0,52699.4
5802.5,0,0,5219.36
5803.5,-1.90284,-1.90284,-1.90284
5804.5,-1.90284,-1.90284,-1.90284
5805.5,-1.90284,-1.90284,-1.90284
5806.5,-1.90284,-1.90284,-1.90284
5807.5,-1.90284,-1.90284,-1.90284
5808.5,-1.90284,-1.90284,-1.90284
5809.5,-1.90284,-1.90284,-1.90284
5810.5,-1.90284,-1.90284,-1.90284
5811.5,-1.90284,-1.90284,-1.90284
5812.5,-1.90284,-1.90284,-1.90284
5813.5,-1.90284,-1.90284,-1.90284
5814.5,0,0,46591.7
5815.5,0,0,68777.5
5816.5,0,0,74463.7
5817.5,0,0,74463.7
5818.5,0,0,74228.2
5819.5,0,0,72135.4
5820.5,0,0,72195.8
5821.5,0,0,73822.3
5822.5,0,0,74463.7
5823.5,0,0,74463.7
5824.5,0,0,68959
5825.5,0,0,51116.8
5826.5,0,0,4740.82
5827.5,-1.90284,-1.90284,-1.90284
5828.5,-1.90284,-1.90284,-1.90284
5829.5,-1.90284,-1.90284,-1.90284
5830.5,-1.90284,-1.90284,-1.90284
5831.5,-1.90284,-1.90284,-1.90284
5832.5,-1.90284,-1.90284,-1.90284
5833.5,-1.90284,-1.90284,-1.90284
5834.5,-1.90284,-1.90284,-1.90284
5835.5,-1.90284,-1.90284,-1.90284
5836.5,-1.90284,-1.90284,-1.90284
5837.5,-1.90284,-1.90284,-1.90284
5838.5,0,0,43085.2
5839.5,0,0,65012.3
5840.5,0,0,73421
5841.5,0,0,74103.1
5842.5,0,0,73469.7
5843.5,0,0,72414.1
5844.5,0,0,72408.6
5845.5,0,0,73571.2
5846.5,0,0,74463.7
5847.5,0,0,74463.7
5848.5,0,0,67641.9
5849.5,0,0,49305
5850.5,0,0,3627.53
5851.5,-1.90284,-1.90284,-1.90284
5852.5,-1.90284,-1.90284,-1.90284
5853.5,-1.90284,-1.90284,-1.90284
5854.5,-1.90284,-1.90284,-1.90284
5855.5,-1.90284,-1.90284,-1.90284
5856.5,-1.90284,-1.90284,-1.90284
5857.5,-1.90284,-1.90284,-1.90284
5858.5,-1.90284,-1.90284,-1.90284
5859.5,-1.90284,-1.90284,-1.90284
5860.5,-1.90284,-1.90284,-1.90284
5861.5,-1.90284,-1.90284,-1.90284
5862.5,0,0,43637.9
5863.5,0,0,66404.1
5864.5,0,0,74463.7
5865.5,0,0,74463.7
5866.5,0,0,73512.4
5867.5,0,0,71982.1
5868.5,0,0,71912
5869.5,0,0,73591.2
5870.5,0,0,74463.7
5871.5,0,0,74463.7
5872.5,0,0,67498.6
5873.5,0,0,48045.5
5874.5,0,0,2836.3
5875.5,-1.90284,-1.90284,-1.90284
5876.5,-1.90284,-1.90284,-1.90284
5877.5,-1.90284,-1.90284,-1.90284
5878.5,-1.90284,-1.90284,-1.90284
5879.5,-1.90284,-1.90284,-1.90284
5880.5,-1.90284,-1.90284,-1.90284
5881.5,-1.90284,-1.90284,-1.90284
5882.5,-1.90284,-1.90284,-1.90284
5883.5,-1.90284,-1.90284,-1.90284
5884.5,-1.90284,-1.90284,-1.90284
5885.5,-1.90284,-1.90284,-1.90284
5886.5,0,0,45503.1
5887.5,0,0,69388.2
5888.5,0,0,74463.7
5889.5,0,0,74463.7
5890.5,0,0,74463.7
5891.5,0,0,74297.2
5892.5,0,0,73679.8
5893.5,0,0,74463.7
5894.5,0,0,74463.7
5895.5,0,0,74463.7
5896.5,0,0,69265.8
5897.5,0,0,49574.2
5898.5,0,0,3465.04
5899.5,-1.90284,-1.90284,-1.90284
5900.5,-1.90284,-1.90284,-1.90284
5901.5,-1.90284,-1.90284,-1.90284
5902.5,-1.90284,-1.90284,-1.90284
5903.5,-1.90284,-1.90284,-1.90284
5904.5,-1.90284,-1.90284,-1.90284
5905.5,-1.90284,-1.90284,-1.90284
5906.5,-1.90284,-1.90284,-1.90284
5907.5,-1.90284,-1.90284,-1.90284
5908.5,-1.90284,-1.90284,-1.90284
5909.5,-1.90284,-1.90284,-1.90284
5910.5,0,0,42285.6
5911.5,0,0,64621.6
5912.5,0,0,61917.3
5913.5,0,0,28487.4
5914.5,0,0,70325.3
5915.5,0,0,68925.6
5916.5,0,0,64362.2
5917.5,0,0,69040.1
5918.5,0,0,72258.4
5919.5,0,0,71233.4
5920.5,0,0,62275.2
5921.5,0,0,40303.6
5922.5,0,0,996.474
5923.5,-1.90284,-1.90284,-1.90284
5924.5,-1.90284,-1.90284,-1.90284
5925.5,-1.90284,-1.90284,-1.90284
5926.5,-1.90284,-1.90284,-1.90284
5927.5,-1.90284,-1.90284,-1.90284
5928.5,-1.90284,-1.90284,-1.90284
5929.5,-1.90284,-1.90284,-1.90284
5930.5,-1.90284,-1.90284,-1.90284
5931.5,-1.90284,-1.90284,-1.90284
5932.5,-1.90284,-1.90284,-1.90284
5933.5,-1.90284,-1.90284,-1.90284
5934.5,0,0,36424.2
5935.5,0,0,52024.5
5936.5,0,0,73647.1
5937.5,0,0,74463.7
5938.5,0,0,74463.7
5939.5,0,0,65893.2
5940.5,0,0,72246.7
5941.5,0,0,60919
5942.5,0,0,74463.7
5943.5,0,0,74463.7
5944.5,0,0,66891.6
5945.5,0,0,46481.2
5946.5,0,0,11.4857
5947.5,-1.90284,-1.90284,-1.90284
5948.5,-1.90284,-1.90284,-1.90284
5949.5,-1.90284,-1.90284,-1.90284
5950.5,-1.90284,-1.90284,-1.90284
5951.5,-1.90284,-1.90284,-1.90284
5952.5,-1.90284,-1.90284,-1.90284
5953.5,-1.90284,-1.90284,-1.90284
5954.5,-1.90284,-1.90284,-1.90284
5955.5,-1.90284,-1.90284,-1.90284
5956.5,-1.90284,-1.90284,-1.90284
5957.5,-1.90284,-1.90284,-1.90284
5958.5,0,0,44474.5
5959.5,0,0,68754.7
5960.5,0,0,74463.7
5961.5,0,0,74463.7
5962.5,0,0,74463.7
5963.5,0,0,74463.7
5964.5,0,0,74428.4
5965.5,0,0,74463.7
5966.5,0,0,74463.7
5967.5,0,0,74463.7
5968.5,0,0,68581.6
5969.5,0,0,47942.9
5970.5,-1.90284,-1.90284,-1.90284
5971.5,-1.90284,-1.90284,-1.90284
5972.5,-1.90284,-1.90284,-1.90284
5973.5,-1.90284,-1.90284,-1.90284
5974.5,-1.90284,-1.90284,-1.90284
5975.5,-1.90284,-1.90284,-1.90284
5976.5,-1.90284,-1.90284,-1.90284
5977.5,-1.90284,-1.90284,-1.90284
5978.5,-1.90284,-1.90284,-1.90284
5979.5,-1.90284,-1.90284,-1.90284
5980.5,-1.90284,-1.90284,-1.90284
5981.5,-1.90284,-1.90284,-1.90284
5982.5,0,0,7883.63
5983.5,0,0,41826.6
5984.5,0,0,62658.9
5985.5,0,0,66016.5
5986.5,0,0,71646.9
5987.5,0,0,74401.6
5988.5,0,0,61468.2
5989.5,0,0,74463.7
5990.5,0,0,74463.7
5991.5,0,0,74463.7
5992.5,0,0,67830.5
5993.5,0,0,44768.7
5994.5,-1.90284,-1.90284,-1.90284
5995.5,-1.90284,-1.90284,-1.90284
5996.5,-1.90284,-1.90284,-1.90284
5997.5,-1.90284,-1.90284,-1.90284
5998.5,-1.90284,-1.90284,-1.90284
5999.5,-1.90284,-1.90284,-1.90284
6000.5,-1.90284,-1.90284,-1.90284
6001.5,-1.90284,-1.90284,-1.90284
6002.5,-1.90284,-1.90284,-1.90284
6003.5,-1.90284,-1.90284,-1.90284
6004.5,-1.90284,-1.90284,-1.90284
6005.5,-1.90284,-1.90284,-1.90284
6006.5,0,0,34563.6
6007.5,0,0,60811.4
6008.5,0,0,72176.3
6009.5,0,0,74463.7
6010.5,0,0,72573.1
6011.5,0,0,70375
6012.5,0,0,69946.9
6013.5,0,0,71929.3
6014.5,0,0,74276.9
6015.5,0,0,74463.7
6016.5,0,0,66063.8
6017.5,0,0,44752
6018.5,-1.90284,-1.90284,-1.90284
6019.5,-1.90284,-1.90284,-1.90284
6020.5,-1.90284,-1.90284,-1.90284
6021.5,-1.90284,-1.90284,-1.90284
6022.5,-1.90284,-1.90284,-1.90284
6023.5,-1.90284,-1.90284,-1.90284
6024.5,-1.90284,-1.90284,-1.90284
6025.5,-1.90284,-1.90284,-1.90284
6026.5,-1.90284,-1.90284,-1.90284
6027.5,-1.90284,-1.90284,-1.90284
6028.5,-1.90284,-1.90284,-1.90284
6029.5,-1.90284,-1.90284,-1.90284
6030.5,0,0,37526
6031.5,0,0,63227.7
6032.5,0,0,73251.1
6033.5,0,0,74463.7
6034.5,0,0,72710.1
6035.5,0,0,70615.1
6036.5,0,0,70493.7
6037.5,0,0,72537.3
6038.5,0,0,74463.7
6039.5,0,0,74389.7
6040.5,0,0,65221.5
6041.5,0,0,42021.2
6042.5,-1.90284,-1.90284,-1.90284
6043.5,-1.90284,-1.90284,-1.90284
6044.5,-1.90284,-1.90284,-1.90284
6045.5,-1.90284,-1.90284,-1.90284
6046.5,-1.90284,-1.90284,-1.90284
6047.5,-1.90284,-1.90284,-1.90284
6048.5,-1.90284,-1.90284,-1.90284
6049.5,-1.90284,-1.90284,-1.90284
6050.5,-1.90284,-1.90284,-1.90284
6051.5,-1.90284,-1.90284,-1.90284
6052.5,-1.90284,-1.90284,-1.90284
6053.5,-1.90284,-1.90284,-1.90284
6054.5,0,0,34006
6055.5,0,0,61155.1
6056.5,0,0,71726.7
6057.5,0,0,74389.3
6058.5,0,0,72157.1
6059.5,0,0,70307
6060.5,0,0,69298
6061.5,0,0,70550
6062.5,0,0,72034.6
6063.5,0,0,71226.6
6064.5,0,0,62306.9
6065.5,0,0,40303.9
6066.5,-1.90284,-1.90284,-1.90284
6067.5,-1.90284,-1.90284,-1.90284
6068.5,-1.90284,-1.90284,-1.90284
6069.5,-1.90284,-1.90284,-1.90284
6070.5,-1.90284,-1.90284,-1.90284
6071.5,-1.90284,-1.90284,-1.90284
6072.5,-1.90284,-1.90284,-1.90284
6073.5,-1.90284,-1.90284,-1.90284
6074.5,-1.90284,-1.90284,-1.90284
6075.5,-1.90284,-1.90284,-1.90284
6076.5,-1.90284,-1.90284,-1.90284
6077.5,-1.90284,-1.90284,-1.90284
6078.5,0,0,33518.1
6079.5,0,0,60931.2
6080.5,0,0,71911
6081.5,0,0,74463.7
6082.5,0,0,72788.8
6083.5,0,0,71284.5
6084.5,0,0,71048
6085.5,0,0,72799.5
6086.5,0,0,74463.7
6087.5,0,0,73904.7
6088.5,0,0,64713.9
6089.5,0,0,42869.6
6090.5,-1.90284,-1.90284,-1.90284
6091.5,-1.90284,-1.90284,-1.90284
6092.5,-1.90284,-1.90284,-1.90284
6093.5,-1.90284,-1.90284,-1.90284
